"Step","ctrl_cost 0.5 ant box weight 1 - x_diff","ctrl_cost 0.5 ant box weight 1 - x_diff__MIN","ctrl_cost 0.5 ant box weight 1 - x_diff__MAX"
"429","0.6465337419622932","0.6465337419622932","0.6465337419622932"
"430","0.9840590553486186","0.9840590553486186","0.9840590553486186"
"431","-1.4583203340306743","-1.4583203340306743","-1.4583203340306743"
"432","0.2663311753472215","0.2663311753472215","0.2663311753472215"
"433","0.8277361161113327","0.8277361161113327","0.8277361161113327"
"434","0.4281336075938863","0.4281336075938863","0.4281336075938863"
"435","0.2688907209572547","0.2688907209572547","0.2688907209572547"
"436","0.07783904298806092","0.07783904298806092","0.07783904298806092"
"437","-2.825250151246101","-2.825250151246101","-2.825250151246101"
"438","1.7689072179924747","1.7689072179924747","1.7689072179924747"
"439","-0.08071327623535307","-0.08071327623535307","-0.08071327623535307"
"440","0.34119184430530847","0.34119184430530847","0.34119184430530847"
"441","1.5516769786702715","1.5516769786702715","1.5516769786702715"
"442","1.414913057334434","1.414913057334434","1.414913057334434"
"443","-0.361223816731496","-0.361223816731496","-0.361223816731496"
"444","0.6053601181113408","0.6053601181113408","0.6053601181113408"
"445","0.24505996669947086","0.24505996669947086","0.24505996669947086"
"446","-0.9540043888170745","-0.9540043888170745","-0.9540043888170745"
"447","0.7689130265630995","0.7689130265630995","0.7689130265630995"
"448","0.49024956898471617","0.49024956898471617","0.49024956898471617"
"449","1.0031256869387344","1.0031256869387344","1.0031256869387344"
"450","-0.7482133961755322","-0.7482133961755322","-0.7482133961755322"
"451","-1.4063707787936333","-1.4063707787936333","-1.4063707787936333"
"452","0.7499448516833473","0.7499448516833473","0.7499448516833473"
"453","1.130717282637424","1.130717282637424","1.130717282637424"
"454","0.30086105507575256","0.30086105507575256","0.30086105507575256"
"455","-0.3036895269875218","-0.3036895269875218","-0.3036895269875218"
"456","-0.2761614502687316","-0.2761614502687316","-0.2761614502687316"
"457","0.3866139748892607","0.3866139748892607","0.3866139748892607"
"458","0.2076840246049163","0.2076840246049163","0.2076840246049163"
"459","0.4484943932035773","0.4484943932035773","0.4484943932035773"
"460","1.091402781652766","1.091402781652766","1.091402781652766"
"461","0.5334285282054844","0.5334285282054844","0.5334285282054844"
"462","-0.29093671413054406","-0.29093671413054406","-0.29093671413054406"
"463","-1.860197138484627","-1.860197138484627","-1.860197138484627"
"464","0.2305115568216244","0.2305115568216244","0.2305115568216244"
"465","1.3472632501844217","1.3472632501844217","1.3472632501844217"
"466","0.28158682450951783","0.28158682450951783","0.28158682450951783"
"467","1.67413155608589","1.67413155608589","1.67413155608589"
"468","-1.1985638641997092","-1.1985638641997092","-1.1985638641997092"
"469","1.0195720921233002","1.0195720921233002","1.0195720921233002"
"470","0.48408982240120013","0.48408982240120013","0.48408982240120013"
"471","0.46983915773682466","0.46983915773682466","0.46983915773682466"
"472","0.16762135735163322","0.16762135735163322","0.16762135735163322"
"473","-1.6457645987940157","-1.6457645987940157","-1.6457645987940157"
"474","0.29341864137556933","0.29341864137556933","0.29341864137556933"
"475","0.3506781331676271","0.3506781331676271","0.3506781331676271"
"476","-0.74820979234525","-0.74820979234525","-0.74820979234525"
"477","0.5827113935123484","0.5827113935123484","0.5827113935123484"
"478","2.0906333291812405","2.0906333291812405","2.0906333291812405"
"479","-0.257833377232039","-0.257833377232039","-0.257833377232039"
"480","0.5244830213999699","0.5244830213999699","0.5244830213999699"
"481","0.34118830598259586","0.34118830598259586","0.34118830598259586"
"482","-0.3074005181441546","-0.3074005181441546","-0.3074005181441546"
"483","0.8298997607223068","0.8298997607223068","0.8298997607223068"
"484","0.6034788792388093","0.6034788792388093","0.6034788792388093"
"485","1.3391025895631166","1.3391025895631166","1.3391025895631166"
"486","0.5170369276577342","0.5170369276577342","0.5170369276577342"
"487","0.5899433403029765","0.5899433403029765","0.5899433403029765"
"488","-0.06616032125261928","-0.06616032125261928","-0.06616032125261928"
"489","0.6011457294890229","0.6011457294890229","0.6011457294890229"
"490","0.9424062801851774","0.9424062801851774","0.9424062801851774"
"491","0.23388402688463808","0.23388402688463808","0.23388402688463808"
"492","0.5579795462311778","0.5579795462311778","0.5579795462311778"
"493","0.6112902322232895","0.6112902322232895","0.6112902322232895"
"494","-0.10393170779325492","-0.10393170779325492","-0.10393170779325492"
"495","0.8018094724622453","0.8018094724622453","0.8018094724622453"
"496","0.8116841570909517","0.8116841570909517","0.8116841570909517"
"497","0.06832874163763054","0.06832874163763054","0.06832874163763054"
"498","0.1390321318520028","0.1390321318520028","0.1390321318520028"
"499","0.385009070100241","0.385009070100241","0.385009070100241"
