"Step","ctrl_cost 0.5 ant leg weight 1 - x_diff","ctrl_cost 0.5 ant leg weight 1 - x_diff__MIN","ctrl_cost 0.5 ant leg weight 1 - x_diff__MAX"
"452","1.0084989159260573","1.0084989159260573","1.0084989159260573"
"453","2.606072968810114","2.606072968810114","2.606072968810114"
"454","5.845763612777078","5.845763612777078","5.845763612777078"
"455","2.7395279601025004","2.7395279601025004","2.7395279601025004"
"456","5.420923916755162","5.420923916755162","5.420923916755162"
"457","4.251667717734778","4.251667717734778","4.251667717734778"
"458","1.6349761843151522","1.6349761843151522","1.6349761843151522"
"459","1.7926060412021387","1.7926060412021387","1.7926060412021387"
"460","5.183458461016898","5.183458461016898","5.183458461016898"
"461","5.377379453615371","5.377379453615371","5.377379453615371"
"462","3.5604708484063856","3.5604708484063856","3.5604708484063856"
"463","3.766569610067011","3.766569610067011","3.766569610067011"
"464","3.173098754729441","3.173098754729441","3.173098754729441"
"465","5.539766566378538","5.539766566378538","5.539766566378538"
"466","0.8668850124969595","0.8668850124969595","0.8668850124969595"
"467","0.7203121739444647","0.7203121739444647","0.7203121739444647"
"468","1.2103975139213894","1.2103975139213894","1.2103975139213894"
"469","4.156664319356285","4.156664319356285","4.156664319356285"
"470","5.621209030232658","5.621209030232658","5.621209030232658"
"471","6.526487530337676","6.526487530337676","6.526487530337676"
"472","4.894006719320375","4.894006719320375","4.894006719320375"
"473","5.3926642555796676","5.3926642555796676","5.3926642555796676"
"474","1.2036354337891602","1.2036354337891602","1.2036354337891602"
"475","2.3952995503491","2.3952995503491","2.3952995503491"
"476","5.441638458227005","5.441638458227005","5.441638458227005"
"477","3.7122551991985677","3.7122551991985677","3.7122551991985677"
"478","3.78086734652956","3.78086734652956","3.78086734652956"
"479","3.5115752172459977","3.5115752172459977","3.5115752172459977"
"480","7.166827872619801","7.166827872619801","7.166827872619801"
"481","1.2628854316087714","1.2628854316087714","1.2628854316087714"
"482","1.5430353709318503","1.5430353709318503","1.5430353709318503"
"483","3.23485490472627","3.23485490472627","3.23485490472627"
"484","4.601641559012589","4.601641559012589","4.601641559012589"
"485","2.028661933880573","2.028661933880573","2.028661933880573"
"486","3.7354419016298515","3.7354419016298515","3.7354419016298515"
"487","4.386264986641015","4.386264986641015","4.386264986641015"
"488","4.566285042331489","4.566285042331489","4.566285042331489"
"489","4.918417254967436","4.918417254967436","4.918417254967436"
"490","1.1718466267007392","1.1718466267007392","1.1718466267007392"
"491","4.006532074579391","4.006532074579391","4.006532074579391"
"492","4.858835279219954","4.858835279219954","4.858835279219954"
"493","5.524163290036534","5.524163290036534","5.524163290036534"
"494","4.3567466777324935","4.3567466777324935","4.3567466777324935"
"495","2.599344579746514","2.599344579746514","2.599344579746514"
"496","5.161149929357875","5.161149929357875","5.161149929357875"
"497","6.6836058299375","6.6836058299375","6.6836058299375"
"498","3.3255286103192683","3.3255286103192683","3.3255286103192683"
"499","4.705084605361275","4.705084605361275","4.705084605361275"
