"Step","half cheetah box weight - x_diff","half cheetah box weight - x_diff__MIN","half cheetah box weight - x_diff__MAX"
"481","7.869397317291925","7.869397317291925","7.869397317291925"
"482","8.190770021416014","8.190770021416014","8.190770021416014"
"483","8.604038886646517","8.604038886646517","8.604038886646517"
"484","8.485850987825629","8.485850987825629","8.485850987825629"
"485","6.3982374424537065","6.3982374424537065","6.3982374424537065"
"486","6.058942332940189","6.058942332940189","6.058942332940189"
"487","8.049220811629235","8.049220811629235","8.049220811629235"
"488","7.734529371024201","7.734529371024201","7.734529371024201"
"489","7.92851738873785","7.92851738873785","7.92851738873785"
"490","8.483598815667786","8.483598815667786","8.483598815667786"
"491","7.6085249979574145","7.6085249979574145","7.6085249979574145"
"492","6.63852756471315","6.63852756471315","6.63852756471315"
"493","8.325310074414812","8.325310074414812","8.325310074414812"
"494","6.419261115560221","6.419261115560221","6.419261115560221"
"495","8.244663145180356","8.244663145180356","8.244663145180356"
"496","7.53379532146606","7.53379532146606","7.53379532146606"
"497","7.652432020782672","7.652432020782672","7.652432020782672"
"498","7.724946044826148","7.724946044826148","7.724946044826148"
"499","8.442588323349716","8.442588323349716","8.442588323349716"
